Version,Vector,BaseScore,ImpactSubscore,ExploitabilitySubscore,TemporalScore,EnvironmentalScore,Severity
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:U/RC:R,7.5,5.87,1.62,6.6,6.6,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:X/RL:O/RC:C,7.5,5.87,1.62,7.2,7.2,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:X/RL:X/RC:X,7.5,5.87,1.62,7.5,7.5,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L,7.1,5.45,1.62,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L/E:P,7.1,5.45,1.62,6.7,6.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L/E:P/RL:O/RC:C,7.1,5.45,1.62,6.4,6.4,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L/E:U/RL:O/RC:C,7.1,5.45,1.62,6.2,6.2,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,6.8,5.18,1.62,6.8,6.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:F/RL:U/RC:R,6.8,5.18,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:P/RL:O/RC:C,6.8,5.18,1.62,6.1,6.1,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:P/RL:U/RC:C,6.8,5.18,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:U,6.8,5.18,1.62,6.2,6.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,6.8,5.18,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:H,7.1,5.45,1.62,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:L,6.4,4.7,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:L/E:P,6.4,4.7,1.62,6.1,6.1,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N/E:F/RL:X/RC:X,5.9,4.22,1.62,5.8,5.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N/E:P/RL:X/RC:C,5.9,4.22,1.62,5.6,5.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N/E:U/RL:O/RC:C,5.9,4.22,1.62,5.2,5.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H,6.8,5.18,1.62,6.8,6.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H/E:U/RL:O/RC:C,6.8,5.18,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:L,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,5.3,3.6,1.62,5.3,5.3,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,5.3,3.6,1.62,4.8,4.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:U/RC:C,5.3,3.6,1.62,5,5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:P/RL:X/RC:X,5.3,3.6,1.62,5,5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,5.3,3.6,1.62,4.6,4.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:U/RC:R,5.3,3.6,1.62,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:H,7.1,5.45,1.62,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L,6.4,4.7,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L/E:X/RL:X/RC:X,6.4,4.7,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:N,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H,6.4,4.7,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H/E:U/RL:O/RC:C,6.4,4.7,1.62,5.6,5.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,5,3.37,1.62,5,5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L/E:P,5,3.37,1.62,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L/E:P/RL:O/RC:C,5,3.37,1.62,4.5,4.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L/E:P/RL:X/RC:C,5,3.37,1.62,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L/E:U/RL:O/RC:C,5,3.37,1.62,4.4,4.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L/E:X/RL:X/RC:X,5,3.37,1.62,5,5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,4.2,2.51,1.62,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N/E:P/RL:U/RC:C,4.2,2.51,1.62,4,4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C,4.2,2.51,1.62,3.7,3.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:H,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:L,4.2,2.51,1.62,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,1.41,1.62,3.1,3.1,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N/E:P/RL:O/RC:C,3.1,1.41,1.62,2.8,2.8,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C,3.1,1.41,1.62,2.7,2.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H,6.8,5.18,1.62,6.8,6.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H/E:P/RL:X/RC:X,6.8,5.18,1.62,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C,6.8,5.18,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:L,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:L/E:U/RL:U/RC:R,5.9,4.22,1.62,5.2,5.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,5.3,3.6,1.62,5.3,5.3,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N/E:H/RL:U/RC:R,5.3,3.6,1.62,5.1,5.1,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N/E:H/RL:X/RC:X,5.3,3.6,1.62,5.3,5.3,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,5.3,3.6,1.62,4.6,4.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:H,5.9,4.22,1.62,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L,4.2,2.51,1.62,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:L/E:U/RL:U/RC:R,4.2,2.51,1.62,3.7,3.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,3.1,1.41,1.62,3.1,3.1,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N/E:P/RL:U/RC:C,3.1,1.41,1.62,3,3,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C,3.1,1.41,1.62,2.7,2.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,5.3,3.6,1.62,5.3,5.3,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H/E:F/RL:U/RC:C,5.3,3.6,1.62,5.2,5.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,5.3,3.6,1.62,4.6,4.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:U/RC:R,5.3,3.6,1.62,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:W/RC:C,5.3,3.6,1.62,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,3.1,1.41,1.62,3.1,3.1,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C,3.1,1.41,1.62,2.7,2.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:H,8,6.05,1.3,8,8.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,8,6.05,1.3,7,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:L,7.9,5.97,1.3,7.9,7.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:N,7.7,5.76,1.3,7.7,7.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:H/A:N/E:U/RL:O/RC:C,7.7,5.76,1.3,6.7,6.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:L,7.1,5.27,1.3,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:N,6.5,4.72,1.3,6.5,6.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:N/E:P,6.5,4.72,1.3,6.2,6.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:N/E:P/RL:O/RC:C,6.5,4.72,1.3,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:L/A:N/E:U/RL:O/RC:C,6.5,4.72,1.3,5.7,5.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:N/A:H,7.7,5.76,1.3,7.7,7.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:N/A:L,6.5,4.72,1.3,6.5,6.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:N/A:N,5.8,3.99,1.3,5.8,5.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:H,7.9,5.97,1.3,7.9,7.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:L,7.1,5.27,1.3,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:N,6.5,4.72,1.3,6.5,6.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L,5.5,3.73,1.3,5.5,5.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L/E:F/RL:X/RC:X,5.5,3.73,1.3,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L/E:P/RL:O/RC:C,5.5,3.73,1.3,5,5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L/E:U/RL:O/RC:C,5.5,3.73,1.3,4.8,4.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L/E:X/RL:X/RC:X,5.5,3.73,1.3,5.5,5.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:N,4.4,2.73,1.3,4.4,4.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:N/A:L,4.4,2.73,1.3,4.4,4.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:N/A:N,3,1.44,1.3,3,3,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:N/A:N/E:U/RL:O/RC:C,3,1.44,1.3,2.6,2.6,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:H/A:N,5.8,3.99,1.3,5.8,5.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:L,4.4,2.73,1.3,4.4,4.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:N,3,1.44,1.3,3,3,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:N/E:H/RL:U/RC:R,3,1.44,1.3,2.9,2.9,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:N/A:H,5.8,3.99,1.3,5.8,5.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:N/A:L,3,1.44,1.3,3,3,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,7.1,5.87,1.18,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H/E:F/RL:X/RC:X,7.1,5.87,1.18,6.9,6.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,7.1,5.87,1.18,6.4,6.4,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H/E:P/RL:U/RC:C,7.1,5.87,1.18,6.7,6.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,7.1,5.87,1.18,6.2,6.2,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H/RL:O,7.1,5.87,1.18,6.8,6.8,High
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:L,6.7,5.45,1.18,6.7,6.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:L/E:H/RL:O/RC:C,6.7,5.45,1.18,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:L/E:U/RL:O/RC:C,6.7,5.45,1.18,5.8,5.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:N,6.4,5.18,1.18,6.4,6.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:N/E:U/RC:C,6.4,5.18,1.18,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:L/A:L,5.9,4.7,1.18,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:L/A:N,5.4,4.22,1.18,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:N/A:N,4.8,3.6,1.18,4.8,4.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,4.8,3.6,1.18,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:H/A:H,6.7,5.45,1.18,6.7,6.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:H/A:L,5.9,4.7,1.18,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:H/A:N,5.4,4.22,1.18,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,5.9,4.7,1.18,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L,4.6,3.37,1.18,4.6,4.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L/E:X/RL:X/RC:X,4.6,3.37,1.18,4.6,4.6,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N,3.7,2.51,1.18,3.7,3.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N/E:F/RL:O/RC:C,3.7,2.51,1.18,3.5,3.5,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C,3.7,2.51,1.18,3.2,3.2,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:N/A:L,3.7,2.51,1.18,3.7,3.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:N/A:N,2.6,1.41,1.18,2.6,2.6,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:H/A:N,4.8,3.6,1.18,4.8,4.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,4.8,3.6,1.18,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:H,5.4,4.22,1.18,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:L,3.7,2.51,1.18,3.7,3.7,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:N,2.6,1.41,1.18,2.6,2.6,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,4.8,3.6,1.18,4.8,4.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H/E:P/RL:U/RC:R,4.8,3.6,1.18,4.4,4.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,4.8,3.6,1.18,4.2,4.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:L,2.6,1.41,1.18,2.6,2.6,Low
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,9,6.05,2.22,9,9.1,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:F/RL:O/RC:R,9,6.05,2.22,8,8.1,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:F/RL:T/RC:C/CR:H/IR:H/AR:M/MAV:N/MAC:L/MPR:N/MUI:N/MS:C/MC:H/MI:H/MA:H,9,6.05,2.22,8.4,9.4,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:P,9,6.05,2.22,8.5,8.6,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:P/RL:O/RC:C,9,6.05,2.22,8.1,8.2,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:P/RL:U/RC:C,9,6.05,2.22,8.5,8.6,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,9,6.05,2.22,7.8,7.9,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:U/RL:U/RC:R,9,6.05,2.22,7.9,8,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H/E:X/RL:O/RC:C,9,6.05,2.22,8.6,8.7,Critical
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:L,8.9,5.97,2.22,8.9,8.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:N,8.7,5.76,2.22,8.7,8.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:N/E:U/RL:O/RC:C,8.7,5.76,2.22,7.6,7.6,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:H,8.9,5.97,2.22,8.9,8.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:L,8.1,5.27,2.22,8.1,8.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:L/E:P/RL:O/RC:C,8.1,5.27,2.22,7.3,7.3,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:N,7.5,4.72,2.22,7.5,7.5,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:N/E:P/RL:U/RC:R,7.5,4.72,2.22,6.8,6.8,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:H,8.7,5.76,2.22,8.7,8.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:L,7.5,4.72,2.22,7.5,7.5,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:L/E:P,7.5,4.72,2.22,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:N,6.8,3.99,2.22,6.8,6.8,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:N/E:U/RL:O/RC:C,6.8,3.99,2.22,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:H/A:H,8.9,5.97,2.22,8.9,8.9,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:H/A:H/E:U/RL:O/RC:C,8.9,5.97,2.22,7.7,7.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:H/A:L,8.1,5.27,2.22,8.1,8.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:H/A:N,7.5,4.72,2.22,7.5,7.5,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:H,8.1,5.27,2.22,8.1,8.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:H/E:U/RL:O/RC:C,8.1,5.27,2.22,7.1,7.1,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L,6.5,3.73,2.22,6.5,6.5,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L/E:P,6.5,3.73,2.22,6.2,6.2,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L/E:P/RL:O/RC:C,6.5,3.73,2.22,5.9,5.9,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:L/E:U/RL:O/RC:C,6.5,3.73,2.22,5.7,5.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N,5.4,2.73,2.22,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N/E:U/RL:O/RC:C,5.4,2.73,2.22,4.7,4.7,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:H/E:U/RL:O/RC:C,7.5,4.72,2.22,6.5,6.5,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:L,5.4,2.73,2.22,5.4,5.4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,4,1.44,2.22,4,4,Medium
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:H/A:H,8.7,5.76,2.22,8.7,8.7,High
3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:H/A:L,7.5,4.72,2.22,7.5,7.5,High
